filename,data
img_1719.jpg,APRL_001,Women's Punjabi Suit, Patiala Suit,traditional,Adults,M,Rayon Blend,Mid-Range,"Top wear, Bottom wear, Dupatta","Smooth fabric, Embroidery, Printed",Female,"Teal, Multi-color embroidery",Three-quarter sleeves,"casual, party, wedding, festive, formal","rectangle, hourglass, apple, inverted triangle","oval, round, heart, diamond","dark, tan, olive, fair, light","neutral, cool"
img_1720.jpg,APRL_003,Embroidered Anarkali Gown,traditional,,Adults,M,Georgette Blend,Mid-Range,Gown,"Smooth fabric, Sequin embroidery",Female,Navy Blue,Flared full sleeves,"party, wedding, festive, formal","hourglass, pear, apple, inverted triangle, rectangle","oval, round, square, heart, diamond, rectangular","ebony, dark, tan, olive, fair, light","cool, neutral"
img_1721.jpg,APRL_003,Women's Embroidered Sharara Suit,traditional,,Adults,L,Silk Blend,Mid-Range,Suit (Top, Bottom, Dupatta),"Rich embroidery, Smooth fabric, Flowy",Female,"Teal Green, Gold",Full sleeves,"Wedding, Party, Festive, Formal","pear, rectangle, hourglass, inverted triangle","oval, round, square, heart","ebony, dark, tan, olive, fair, light","warm, neutral, cool"
img_1722.jpg,APRL_001,Embroidered Kaftan Dress,traditional,N/A,Adults,Free Size,Georgette,Mid-Range,Full outfit,"Smooth fabric, Sheer, Intricate embroidery, Embellished",Female,Fuchsia,"Full sleeves, Batwing","Party, Wedding, Festive, Evening, Cultural","hourglass, pear, apple, inverted triangle, rectangle","oval, heart, diamond","fair, light, tan, olive, dark, ebony","cool, neutral"
img_1723.jpg,APRL_001,Women's Embellished Kaftan Dress,ethnic,traditional,N/A,Adults,L,Chiffon Blend,Mid-Range,Dress,"Smooth fabric, Beaded embroidery, Sheer sleeves",Female,Magenta,Full Kaftan sleeves,"party, wedding, festive, formal, evening","hourglass, pear, apple, inverted triangle, rectangle","oval, round, square, heart, rectangular","ebony, dark, tan, olive, fair, light","warm, neutral, cool"
img_1724.jpg,APRL_003,Women's Embroidered Kaftan Gown,traditional,N/A,Adults,Free Size,Crepe,Mid-Range,Dress,"Smooth fabric, Intricate Gold Embroidery",Female,"Royal Blue, Gold",Full sleeves,"party, wedding, formal, festive, traditional","hourglass, pear, apple, inverted triangle, rectangle","oval, round, square, heart, diamond, rectangular","ebony, dark, tan, olive, fair, light","cool, neutral, warm"
img_1725.jpg,APRL_003,Women's Embroidered Lehenga Choli Set,traditional,Adults,M,Georgette Blend,Mid-Range,"Top wear, Bottom wear",Embroidered, Sequin work, Smooth fabric,Female,Light Green,Three-quarter sleeves,"wedding, party, festive, formal, traditional","hourglass, pear, apple, inverted triangle, rectangle","oval, round, square, heart, diamond, rectangular","ebony, dark, tan, olive, fair, light","warm, neutral, cool"
img_1726.jpg,APRL_001,"Embroidered Abaya","Full length abaya","","Adults","Free Size","Polyester Blend","Mid-Range","Outerwear","Smooth fabric, Floral Embroidery","Female","Black with Pink and Gold embroidery","Full length, Bell sleeves","Casual, Festive, Party, Religious","hourglass, pear, apple, inverted triangle, rectangle","oval, round, square, heart, diamond, rectangular","ebony, dark, tan, olive, fair, light","warm, neutral, cool"
img_1727.jpg,APRL_001,Men's Sequined Kurta,traditional,Adults,L,Polyester Blend,Mid-Range,Top wear,"Sequined, Textured fabric",Male,Yellow,Full sleeves,"festive, party, wedding, ceremonial","rectangle, inverted triangle, apple","oval, round, square","tan, olive, dark","warm, neutral"
img_1728.jpg,APRL_003,Two-tone Kaftan Abaya,Modest fashion,,Adults,Free size,Polyester Blend,Mid-Range,Full outfit,"Smooth fabric, Flowy",Female,"Teal, Black","Dolman sleeves, Full sleeves","Casual, Formal, Religious occasions, Everyday wear","hourglass, pear, apple, inverted triangle, rectangle","oval, round, square, heart, diamond, rectangular","ebony, dark, tan, olive, fair, light","warm, neutral, cool"
img_1729.jpg,APRL_001,Women's Embroidered Kurta Set with Dupatta,ethnic wear,N/A,Adults,M,Cotton Blend,Mid-Range,"Top wear, Bottom wear","Smooth fabric, Embroidery",Female,"Teal, Yellow",3/4th sleeves,"Casual, Festive, Formal, Party","hourglass, pear, apple, inverted triangle, rectangle","oval, round, square, heart, diamond, rectangular","ebony, dark, tan, olive, fair, light","warm, neutral, cool"
img_1731.jpg,APRL_001,Floral Maxi Dress,lifestyle,,Adults,M,Chiffon,Mid-Range,Dress,"Smooth fabric, Floral print",Female,Purple,Full sleeves,"casual, party, festive, summer, outdoor events","hourglass, pear, apple, inverted triangle, rectangle","oval, round, square, heart","fair, light, tan, olive","cool, neutral"
img_1732.jpg,APRL_001,Women's Embroidered Sharara Suit,traditional,,Adults,M,"Rayon Blend, Zari Work",Mid-Range,"Top wear, Bottom wear","Smooth fabric, Brocade pattern, Embellished borders, Tassels",Female,Yellow,3/4th sleeves,"festivals, weddings, parties, ceremonies, ethnic wear","hourglass, pear, apple, inverted triangle, rectangle","oval, round, square, heart, diamond, rectangular","fair, light, tan, olive, dark, ebony","warm, neutral"
img_1733.jpg,APRL_001,Embellished Kaftan,,,"Adults",L,Chiffon,Mid-Range,Dress,"Smooth, Flowy, Embroidered, Embellished",Female,Red,"Kaftan sleeves, Full sleeves","party, wedding, formal, festive, special occasion","rectangle, apple, pear, hourglass, inverted triangle","oval, round, square, heart, diamond, rectangular","tan, olive, fair, light, dark","warm, neutral"
img_1734.jpg,APRL_001,Embroidered Kaftan Gown,traditional,N/A,Adults,Free Size,Chiffon,Mid-Range,Dress,"Smooth fabric, Embroidery, Flowing",Female,"Aqua Blue, Gold","Kaftan sleeves, Full sleeves","party, wedding, formal, festive","rectangle, apple, pear, inverted triangle, hourglass","oval, round, square, heart, diamond, rectangular","fair, light, tan, olive","cool, neutral"
img_1735.jpg,APRL_001,Women's Embroidered Kaftan Gown,traditional,,Adults,L,Georgette Blend,Mid-Range,Dress,"Smooth fabric, Intricate Embroidery",Female,"Maroon, Gold",Full Bell Sleeves,"Party, Wedding, Formal, Festive","hourglass, pear, apple, inverted triangle, rectangle","oval, round, square, heart","ebony, dark, tan, olive, fair, light","warm, neutral"
img_1736.jpg,APRL_001,Women's Lehenga Choli Set,,,"Adults",M,"Cotton Blend","Mid-Range","Top wear, Bottom wear","Smooth fabric, Printed (Ikat-style), Pleated (skirt)",Female,"Green, Mustard Yellow, Gold, Red","Short sleeves","Festive, Wedding, Party, Traditional","hourglass, pear, rectangle, inverted triangle","oval, round, heart","ebony, dark, tan, olive, fair, light","warm, neutral"
img_1737.jpg,APRL_003,Modest Button-Down Abaya Dress,Full length shot,N/A,Adults,L,Polyester Blend,Mid-Range,Full length dress,"Smooth fabric, Ruffled hem, Pleated neckline, Embroidered headscarf",Female,Mauve,Full sleeves,"Casual, Formal, Religious events, Party","rectangle, pear, apple, hourglass, inverted triangle","oval, round, rectangular, square","fair, light, olive, tan","cool, neutral"
img_1738.jpg,APRL_001,Men's Kurta,traditional,Adult,M,Silk Blend,Mid-Range,Top wear,"Textured fabric, Geometric pattern, Sheen",Male,Teal Blue,Full sleeves,"casual, party, wedding, festive, formal","rectangle, inverted triangle, apple, pear","oval, round, square, rectangular","tan, olive, fair, light","neutral, cool"
img_1739.jpg,APRL_001,Women's Layered Abaya Dress,Traditional,N/A,Adults,Free Size,Georgette Blend,Mid-Range,Full Length Dress,"Smooth fabric, Embellished, Flowy",Female,Black, Maroon,Full sleeves,"casual, party, formal, seasonal, ethnic, religious","rectangle, apple, pear, inverted triangle","oval, round, square","ebony, dark, tan, olive, fair, light","warm, neutral, cool"
img_1740.jpg,APRL_003,Women's Printed Kurta Set with Dupatta,traditional,N/A,Adults,M,Cotton Blend,Mid-Range,"Top wear, Bottom wear","Smooth fabric, Floral print, Striped, Sheer dupatta",Female,"Off-white, Pink",3/4 sleeves,"casual, festive, party, ethnic wear","hourglass, pear, rectangle, apple","oval, round, square","fair, light, olive, tan","warm, neutral"
img_1741.jpg,APRL_001,Sequin Embellished Anarkali Gown,traditional,,Adults,L,Georgette Blend with Sequin Work,Mid-Range,Gown,"Embellished, Sequin, Flowy fabric",Female,Plum,"Full sleeves, Bell sleeves","Party, Wedding, Festive, Formal, Special occasions","hourglass, pear, apple, inverted triangle, rectangle","oval, round, square, heart, diamond, rectangular","ebony, dark, tan, olive, fair, light",cool, neutral, warm
img_1742.jpg,APRL_001,Women's Sharara Suit,traditional,Not available,Adults,M,Georgette Blend,Mid-Range,Suit set,"Smooth fabric, Foil print, Embellished",Female,Mustard Yellow,Full sleeves,"Festive, Party, Wedding, Cultural events","hourglass, pear, apple, inverted triangle, rectangle","oval, round, square, heart, diamond, rectangular","tan, olive, fair, light, dark","warm, neutral"
img_1743.jpg,APRL_001,Embroidered Kaftan Dress,Full Image,,Adults,Free Size,Georgette,Mid-Range,Dress,"Smooth fabric, Intricate embroidery, Flowing",Female,Light Peach,"Batwing Sleeves, Full length","Party, Wedding, Festive, Eid, Formal","apple, rectangle, pear, inverted triangle, hourglass","oval, round, square, heart, diamond, rectangular","tan, olive, fair, light, dark, ebony","warm, neutral"
img_1744.jpg,APRL_001,Embroidered Kaftan Dress,traditional,,Adults,M,Chiffon Blend,Mid-Range,Dress,"Smooth fabric, Embroidery, Flowy",Female,Coral,Kaftan sleeves,"casual, party, resort, festive","hourglass, pear, apple, inverted triangle, rectangle","oval, round, square, heart, diamond, rectangular","ebony, dark, tan, olive, fair, light","warm, neutral"
img_1745.jpg,APRL_001,Embroidered Kaftan,traditional,,Adults,Free Size,Georgette,Mid-Range,Full-length dress,"Smooth, Flowy fabric, Heavy Embroidery, Embellished",Female,"Blue, Gold","Full sleeves, Bell sleeves","Party, Wedding, Festive, Formal, Evening wear, Special Occasion","hourglass, pear, apple, inverted triangle, rectangle","oval, round, square, heart, diamond, rectangular","ebony, dark, tan, olive, fair, light","warm, neutral, cool"
img_1747.jpg,APRL_001,Embroidered Abaya,Abaya_dark_green_embroidery.jpg,N/A,Adults,Various,Polyester Blend,Mid-Range,Full-length dress,"Smooth fabric, Embroidery",Female,Dark Green,"Flared sleeves, Full sleeves","Casual, Formal, Festive, Modest Wear","hourglass, pear, apple, inverted triangle, rectangle","oval, round, square, heart, diamond, rectangular","ebony, dark, tan, olive, fair, light","warm, neutral, cool"
img_1748.jpg,APRL_001,Men's Kurta,Ethnic Wear,,Adult,L,Art Silk Blend,Mid-Range,Top wear,"Smooth fabric",Male,Pink,Full sleeves,"casual, party, festive, wedding","rectangle, inverted triangle, apple, pear","oval, round, square, heart, rectangular","fair, light, tan, olive","neutral, cool"
APRL_002,Men's Pyjama,Ethnic Wear,,Adult,L,Art Silk Blend,Mid-Range,Bottom wear,"Smooth fabric",Male,Off-white,N/A,"casual, party, festive, wedding","rectangle, inverted triangle, apple, pear",N/A,"ebony, dark, tan, olive, fair, light","warm, neutral, cool"
img_1749.jpg,APRL_001,Women's Embroidered Kaftan Abaya,"Kaftan style abaya, Floral embroidery, High neck",N/A,Adults,Free size,Polyester Blend,Mid-Range,Full-body dress,"Smooth fabric, Floral embroidery",Female,"Dark Brown, Gold (embroidery), Black (inner hijab)","Batwing sleeves, Full sleeves","casual, festive, special occasions, Eid, formal","hourglass, pear, apple, inverted triangle, rectangle","oval, round, square, heart, diamond, rectangular","ebony, dark, tan, olive, fair, light","warm, neutral, cool"
img_1750.jpg,APRL_001,Women's Kurta Set with Dupatta,traditional,,Adults,L,"Cotton Blend, Organza",Mid-Range,"Top wear, Bottom wear","Smooth fabric, Foil print, Sheer, Gota Patti",Female,Lavender,Full sleeves,"casual, party, festive, wedding","hourglass, pear, apple, inverted triangle, rectangle","oval, round, square, heart, rectangular","ebony, dark, tan, olive, fair, light","warm, neutral, cool"
